eval_topic_rts_id,collection,tweet_id,judgment
LV005,lv2,925471503101124608,1
LV005,lv2,925416424134332416,1
LV005,lv2,925471436009074688,1
LV005,lv2,925416535887368192,1
LV005,lv2,925471381831208960,1
LV005,lv2,925418409432637440,1
LV005,lv2,925471301074149376,1
LV005,lv2,925471235932409856,1
LV005,lv2,925422039485251584,1
LV005,lv2,925471028079407106,1
LV005,lv2,925470976309121024,1
LV005,lv2,925430205220564992,1
LV005,lv2,925470903521169408,1
LV005,lv2,925431769192648704,1
LV005,lv2,925470767650889728,1
LV005,lv2,925433556591108096,1
LV005,lv2,925470706753855489,1
LV005,lv2,925434084301656069,1
LV005,lv2,925470637904289797,1
LV005,lv2,925434088646959104,1
LV005,lv2,925470587346194432,1
LV005,lv2,925434394801856513,1
LV005,lv2,925470526612623360,1
LV005,lv2,925434561894453250,1
LV005,lv2,925470439580884993,1
LV005,lv2,925435659141156867,1
LV005,lv2,925469001291091969,1
LV005,lv2,925444886572265475,1
LV005,lv2,925468546922176512,1
LV005,lv2,925345292576280576,1
LV005,lv2,925457392690745345,1
LV005,lv2,925529460492918785,1
LV005,lv2,925515198097756161,1
LV005,lv2,925513722835107840,1
LV005,lv2,925284770694692864,1
LV005,lv2,925455437075570689,1
LV005,lv2,925427765289025536,1
LV005,lv2,925426566556987392,1
LV005,lv2,925421640686669824,1
LV005,lv2,925417228664786945,1
LV005,lv2,925456210328944640,1
LV005,lv2,925415443120222209,1
LV005,lv2,925414563318812672,1
LV005,lv2,925408090530435072,1
LV005,lv2,925407821906182144,1
LV005,lv2,925406439165890560,1
LV005,lv2,925400074661826560,1
LV005,lv2,925442290004488193,1
LV005,lv2,925436164105961472,1
LV005,lv2,925435799763603456,1
LV005,lv2,925412937552089089,1
LV005,lv2,925365066559557633,1
LV005,lv2,925394787817152512,1
LV005,lv2,925379952480055296,1
LV005,lv2,925390102217543680,1
LV005,lv2,925384388585705472,1
LV005,lv2,925315201913753600,1
LV005,lv2,925396024302166020,1
LV005,lv2,925338507668803585,1
LV005,lv2,924991082848497665,1
LV005,lv2,925329063811657728,1
LV005,lv2,925327309325860864,1
LV005,lv2,925327245308317699,1
LV005,lv2,925315393555660800,1
LV005,lv2,925325482710749186,1
LV005,lv2,925316597409083393,1
LV005,lv2,925316571668590592,1
LV005,lv2,925335161721507845,1
LV005,lv2,925323241706672128,1
LV005,lv2,925296377923555329,1
LV005,lv2,925296351449178113,1
LV005,lv2,925292576785289216,1
LV005,lv2,925287656631783429,1
LV005,lv2,925287645638529024,1
LV005,lv2,925287637442793472,1
LV005,lv2,925287606203625472,1
LV005,lv2,925286560299446272,1
LV005,lv2,925285972471934976,1
LV005,lv2,925280573534425088,1
LV005,lv2,925285743668449281,1
LV005,lv2,925284521603366917,1
LV005,lv2,925283338285350912,1
LV005,lv2,925085485629886465,1
LV005,lv2,925081161889714178,1
LV005,lv2,925059231501438976,1
LV005,lv2,925052574352465921,1
LV005,lv2,924986485748699136,1
LV005,lv2,925052407704322048,1
LV005,lv2,924986839328608257,1
LV005,lv2,925052324288122880,1
LV005,lv2,924991385572397061,1
LV005,lv2,925042332793262080,1
LV005,lv2,925016532824059904,1
LV005,lv2,925015908149428224,1
LV005,lv2,924990782657966080,1
LV005,lv2,924986951509381120,1
LV005,lv2,924972866076073985,1
LV005,lv2,923883964770734080,1
LV005,lv2,924962013515866112,1
LV005,lv2,924961606542548992,1
LV005,lv2,924952107412873217,1
LV005,lv2,924957320697786368,1
LV005,lv2,924957140577587201,1
LV005,lv2,924953588442566656,1
LV005,lv2,924905743849021440,1
LV005,lv2,924565804506599424,1
LV005,lv2,924905190649729024,1
LV005,lv2,924568454295949312,1
LV005,lv2,924904937934544896,1
LV005,lv2,924904897937633281,1
LV005,lv2,924890684737359872,1
LV005,lv2,924741770591784961,1
LV005,lv2,924741482283782144,1
LV005,lv2,924699091073986560,1
LV005,lv2,924740970733867008,1
LV005,lv2,924721904862232581,1
LV005,lv2,924731845899677699,1
LV005,lv2,924692781322432513,1
LV005,lv2,924709791347470336,1
LV005,lv2,924743189747073025,1
LV005,lv2,924634044733775872,1
LV005,lv2,924742633221738497,1
LV005,lv2,924686384660697088,1
LV005,lv2,924742547599216642,1
LV005,lv2,924687832375070721,1
LV005,lv2,924741984060928001,1
LV005,lv2,924692728897785856,1
LV005,lv2,924696178419224576,1
LV005,lv2,924693042321379329,1
LV005,lv2,924669975843000322,1
LV005,lv2,924669533952135169,1
LV005,lv2,924666644403752961,1
LV005,lv2,924702525651070976,1
LV005,lv2,924655700378292224,1
LV005,lv2,924652677421846529,1
LV005,lv2,924642673524428800,1
LV005,lv2,924527292604407810,1
LV005,lv2,924638893659394050,1
LV005,lv2,924638861652787200,1
LV005,lv2,924618320460025856,1
LV005,lv2,924617306327650305,1
LV005,lv2,924617152711352322,1
LV005,lv2,924622523676942336,1
LV005,lv2,924528854307430400,1
LV005,lv2,924527522896908288,1
LV005,lv2,924565420505518080,1
LV005,lv2,924358583986376709,1
LV005,lv2,924206609844367360,1
LV005,lv2,924358093496045569,1
LV005,lv2,924339751859249160,1
LV005,lv2,924289703779684354,1
LV005,lv2,924288764238802944,1
LV005,lv2,924287908533751808,1
LV005,lv2,924287142792228864,1
LV005,lv2,924286680856711169,1
LV005,lv2,924286659276840960,1
LV005,lv2,924284700369326080,1
LV005,lv2,924282476650024961,1
LV005,lv2,924282419364147201,1
LV005,lv2,924281469471739906,1
LV005,lv2,924280020260020225,1
LV005,lv2,924278561153978369,1
LV005,lv2,924278068038037504,1
LV005,lv2,924277724050575360,1
LV005,lv2,924277073593724928,1
LV005,lv2,923497753199742976,1
LV005,lv2,924276980698230784,1
LV005,lv2,924276091228913664,1
LV005,lv2,924274472022085632,1
LV005,lv2,924270782586544128,1
LV005,lv2,924267956388974593,1
LV005,lv2,924267551051407360,1
LV005,lv2,924267044832448512,1
LV005,lv2,924266939387731968,1
LV005,lv2,924266301345890304,1
LV005,lv2,924265726105571328,1
LV005,lv2,924263438729261056,1
LV005,lv2,924262206967033861,1
LV005,lv2,924260238211141632,1
LV005,lv2,924258967580266496,1
LV005,lv2,924258310068547584,1
LV005,lv2,924255679262744578,1
LV005,lv2,924257929569689600,1
LV005,lv2,924325206633734144,1
LV005,lv2,924320511655600128,1
LV005,lv2,924297115861471233,1
LV005,lv2,924293974596227075,1
LV005,lv2,924292867912273921,1
LV005,lv2,924292105962434560,1
LV005,lv2,924291778060185600,1
LV005,lv2,924291113120395264,1
LV005,lv2,924240063730462720,1
LV005,lv2,924233650966757376,1
LV005,lv2,924162571510472704,1
LV005,lv2,924273428278009859,1
LV005,lv2,924222446848348160,1
LV005,lv2,924250656268894209,1
LV005,lv2,924249808650620928,1
LV005,lv2,924245829979983873,1
LV005,lv2,924242684239339521,1
LV005,lv2,924189211464478720,1
LV005,lv2,924217349456179200,1
LV005,lv2,924153522702159872,1
LV005,lv2,924032989339758592,1
LV005,lv2,923915336105283584,1
LV005,lv2,924018367232643078,1
LV005,lv2,924182944696193025,1
LV005,lv2,924164372422946817,1
LV005,lv2,923951915230269440,1
LV005,lv2,924178045229035520,1
LV005,lv2,923921208126648321,1
LV005,lv2,923894863946502144,1
LV005,lv2,923992222579810304,1
LV005,lv2,923862136899756032,1
LV005,lv2,923968542810279937,1
LV005,lv2,923891508075548673,1
LV005,lv2,923890335746547720,1
LV005,lv2,923890191978389504,1
LV005,lv2,923884095150743552,1
LV005,lv2,923878446933204996,1
LV005,lv2,923865645418024960,1
LV005,lv2,923878336987844608,1
LV005,lv2,923821155668189185,1
LV005,lv2,923818261166350337,1
LV005,lv2,923817919187955713,1
LV005,lv2,923771714789625856,1
LV005,lv2,923622903874277376,1
LV005,lv2,923646793849753601,1
LV005,lv2,923640432990580736,1
LV005,lv2,923569698465288194,1
LV005,lv2,923640089342857219,1
LV005,lv2,923639824904544256,1
LV005,lv2,923596680389431297,1
LV005,lv2,923639767471968256,1
LV005,lv2,923600274199113728,1
LV005,lv2,923639607274754048,1
LV005,lv2,923608622629838848,1
LV005,lv2,923639439758413825,1
LV005,lv2,923621333518479360,1
LV005,lv2,923639377112326145,1
LV005,lv2,923638821585113089,1
LV005,lv2,923636777407123462,1
LV005,lv2,923637776989507585,1
LV005,lv2,923636612331982849,1
LV005,lv2,923587055191494657,1
LV005,lv2,923586656040554497,1
LV005,lv2,923583178731900928,1
LV005,lv2,923664554168606725,1
LV005,lv2,923662270802079744,1
LV005,lv2,923552842253824004,1
LV005,lv2,923623712045363200,1
LV005,lv2,923623377306308608,1
LV005,lv2,923623359623188483,1
LV005,lv2,923622971066941440,1
LV005,lv2,923622403061805056,1
LV005,lv2,923615672021798912,1
LV005,lv2,923614867977834496,1
LV005,lv2,923599037311397889,1
LV005,lv2,923630333181997057,1
LV005,lv2,923576981253509120,1
LV005,lv2,923514133798146048,1
LV005,lv2,923499036417708032,1
LV005,lv2,923498852954640386,1
LV005,lv2,923498849448136704,1
LV005,lv2,923225401937334273,1
LV005,lv2,923524439584722944,1
LV005,lv2,923477555583340544,1
LV005,lv2,923452394272419841,1
LV005,lv2,923419483032702977,1
LV005,lv2,923453143207305217,1
LV005,lv2,923426325033095168,1
LV005,lv2,923265382789668864,1
LV005,lv2,923264853829091331,1
LV005,lv2,923402364396109825,1
LV005,lv2,923259115819978752,1
LV005,lv2,923257345991413760,1
LV005,lv2,923257010283573248,1
LV005,lv2,923256734038331392,1
LV005,lv2,923254899919458304,1
LV005,lv2,923251833036066816,1
LV005,lv2,923249655571517442,1
LV005,lv2,923247511317417984,1
LV005,lv2,923247419239870464,1
LV005,lv2,923244079730905093,1
LV005,lv2,923242378663792640,1
LV005,lv2,923243560509591553,1
LV005,lv2,923243373359718400,1
LV005,lv2,923241956838395907,1
LV005,lv2,923238472403554304,1
LV005,lv2,923236983887007744,1
LV005,lv2,923234578965385216,1
LV005,lv2,923233473195839488,1
LV005,lv2,923233351288451073,1
LV005,lv2,923260140568170496,1
LV005,lv2,923231190605336576,1
LV005,lv2,923222487592329216,1
LV005,lv2,923221372578488320,1
LV005,lv2,923220961301815297,1
LV005,lv2,923217611638292481,1
LV005,lv2,923219328106942465,1
LV005,lv2,923217711303479296,1
LV005,lv2,923217656852959233,1
LV005,lv2,923211855534977024,1
LV005,lv2,923214654599581696,1
LV005,lv2,923213818234392576,1
LV005,lv2,923246273356025856,1
LV005,lv2,923244679684083713,1
LV005,lv2,923230835859447808,1
LV005,lv2,923230199688417280,1
LV005,lv2,923228207524012035,1
LV005,lv2,923226636824272897,1
LV005,lv2,923226530339348480,1
LV005,lv2,923226445664702466,1
LV005,lv2,923224701866037249,1
LV005,lv2,923224289318522881,1
LV005,lv2,923223086769549313,1
LV005,lv2,923222735077150720,1
LV005,lv2,923178243330523138,1
LV005,lv2,923180902850678784,1
LV005,lv2,923095569479946240,1
LV005,lv2,923142201693138944,1
LV005,lv2,923141836859957249,1
LV005,lv2,923168685057036289,1
LV005,lv2,923110586766036992,1
LV005,lv2,923109341007314944,1
LV005,lv2,923095807552839680,1
LV005,lv2,922994494106230787,1
LV005,lv2,922794224717914112,1
LV005,lv2,922935553938649088,1
LV005,lv2,922574619952984064,1
LV005,lv2,922861729947799555,1
LV005,lv2,922857254436638720,1
LV005,lv2,922830222478716928,1
LV005,lv2,922775694853230592,1
LV005,lv2,922828617536757760,1
LV005,lv2,922738865328226304,1
LV005,lv2,922823495507210245,1
LV005,lv2,922795246261555201,1
LV005,lv2,922793579772293121,1
LV005,lv2,922793376822497281,1
LV005,lv2,922777376282509312,1
LV005,lv2,922754818262949889,1
LV005,lv2,922783749523337216,1
LV005,lv2,922726248484364288,1
LV005,lv2,922726023212535809,1
LV005,lv2,922690572279836672,1
LV005,lv2,922660871893143558,1
LV005,lv2,922538190434656256,1
LV005,lv2,922568946875641857,1
LV005,lv2,922336566382645248,1
LV005,lv2,922553228994150401,1
LV005,lv2,922547755301724162,1
LV005,lv2,922552497411186688,1
LV005,lv2,922501106965663745,1
LV005,lv2,922552425046855681,1
LV005,lv2,922552373117181952,1
LV005,lv2,922511287032172544,1
LV005,lv2,922552250526035969,1
LV005,lv2,922519598821453825,1
LV005,lv2,922552096381198337,1
LV005,lv2,922528059315679233,1
LV005,lv2,922552038776590336,1
LV005,lv2,922531476436025349,1
LV005,lv2,922551979292942336,1
LV005,lv2,922532241745612800,1
LV005,lv2,922551909910753281,1
LV005,lv2,922533010645438464,1
LV005,lv2,922551765073047559,1
LV005,lv2,922535661479096320,1
LV005,lv2,922551693216309248,1
LV005,lv2,922536957875576833,1
LV005,lv2,922551561980653572,1
LV005,lv2,922537148850540545,1
LV005,lv2,922551473376059392,1
LV005,lv2,922551420267712512,1
LV005,lv2,922537493773410304,1
LV005,lv2,922551338206195713,1
LV005,lv2,922537545501675521,1
LV005,lv2,922551185860648960,1
LV005,lv2,922537696786108416,1
LV005,lv2,922551130080628736,1
LV005,lv2,922537804567064576,1
LV005,lv2,922551032932118529,1
LV005,lv2,922537913321172992,1
LV005,lv2,922550988652843011,1
LV005,lv2,922538012281630721,1
LV005,lv2,922550812555071490,1
LV005,lv2,922550397830598657,1
LV005,lv2,922550321855033346,1
LV005,lv2,922548021920968706,1
LV005,lv2,922544397778128902,1
LV005,lv2,922541973478760449,1
LV005,lv2,922537214898327553,1
LV005,lv2,922534304047075329,1
LV005,lv2,922534014006759424,1
LV005,lv2,922533407455838209,1
LV005,lv2,922507555103965186,1
LV005,lv2,922540527949635585,1
LV005,lv2,922540092048191488,1
LV005,lv2,922539239727878145,1
LV005,lv2,922539087302709249,1
LV005,lv2,922482015894634496,1
LV005,lv2,922474988417847296,1
LV005,lv2,922492323765866497,1
LV005,lv2,922450348761067522,1
LV005,lv2,922368065832136704,1
LV005,lv2,922444725776470016,1
LV005,lv2,922398301969895424,1
LV005,lv2,922412287268478976,1
LV005,lv2,922401338209767424,1
LV005,lv2,922401045401292800,1
LV005,lv2,922397993621508097,1
LV005,lv2,922396580879138816,1
LV005,lv2,922384075557670912,1
LV005,lv2,922356546130018304,1
LV005,lv2,922106466227679232,1
LV005,lv2,922336620703084545,1
LV005,lv2,922338338287190016,1
LV005,lv2,922177547479257089,1
LV005,lv2,922130950867308544,1
LV005,lv2,922177311004348416,1
LV005,lv2,922145320435441673,1
LV005,lv2,922153253386752002,1
LV005,lv2,922147338419875840,1
LV005,lv2,922137543952535552,1
LV005,lv2,922006158067621888,1
LV005,lv2,922005320481853440,1
LV005,lv2,922107778210193410,1
LV005,lv2,922054111645896704,1
LV005,lv2,921787583771893760,1
LV005,lv2,922053823262314497,1
LV005,lv2,921781692020547586,1
LV005,lv2,922046562334920704,1
LV005,lv2,921822260960354304,1
LV005,lv2,922001028521832449,1
LV005,lv2,921800942357540864,1
LV005,lv2,921800815983067136,1
LV005,lv2,921798450219544577,1
LV005,lv2,921430327477673984,1
LV005,lv2,921847115248291840,1
LV005,lv2,921773330709041152,1
LV005,lv2,921772424206733313,1
LV005,lv2,921770463046635520,1
LV005,lv2,921768777544544258,1
LV005,lv2,921767629488050176,1
LV005,lv2,921764505964687361,1
LV005,lv2,921758278731878400,1
LV005,lv2,921750030712795136,1
LV005,lv2,921407356046585856,1
LV005,lv2,921745618867015685,1
LV005,lv2,921745393049726976,1
LV005,lv2,921724711708561411,1
LV005,lv2,921719604946325504,1
LV005,lv2,921719411517673473,1
LV005,lv2,921719273042726912,1
LV005,lv2,921719111540977664,1
LV005,lv2,921715257143422981,1
LV005,lv2,921715217511350272,1
LV005,lv2,921714090577399808,1
LV005,lv2,921713632425185281,1
LV005,lv2,921713515609673728,1
LV005,lv2,921677744995557376,1
LV005,lv2,921713285384343552,1
LV005,lv2,921713213938524160,1
LV005,lv2,921712422674685953,1
LV005,lv2,921712292424765443,1
LV005,lv2,921711274865590272,1
LV005,lv2,921708492217638913,1
LV005,lv2,921706502867640320,1
LV005,lv2,921706245937090560,1
LV005,lv2,921705247785013248,1
LV005,lv2,921690629503160320,1
LV005,lv2,921689278224224257,1
LV005,lv2,921689193289584640,1
LV005,lv2,921688460997558272,1
LV005,lv2,921688143501447168,1
LV005,lv2,921686390949269504,1
LV005,lv2,921686238234636288,1
LV005,lv2,921685564411338753,1
LV005,lv2,921684957323505664,1
LV005,lv2,921681126028201984,1
LV005,lv2,921680616336314368,1
LV005,lv2,921631028627820549,1
LV005,lv2,921680191042310144,1
LV005,lv2,921679377137627136,1
LV005,lv2,921678904234045442,1
LV005,lv2,921677447241912320,1
LV005,lv2,921678329236815872,1
LV005,lv2,921704798780624896,1
LV005,lv2,921704610376634368,1
LV005,lv2,921703596261076992,1
LV005,lv2,921701213409857536,1
LV005,lv2,921700710072320000,1
LV005,lv2,921699997460115456,1
LV005,lv2,921696566863433728,1
LV005,lv2,921694365164212225,1
LV005,lv2,921690969136881664,1
LV005,lv2,921643486033702912,1
LV005,lv2,921634583468302336,1
LV005,lv2,921632925241823232,1
LV005,lv2,921621167470993409,1
LV005,lv2,921589292157341696,1
LV005,lv2,921519090518310912,1
LV005,lv2,921499185698000896,1
LV005,lv2,921430873735606272,1
LV005,lv2,921637045168214016,1
LV005,lv2,921635160604532736,1
LV005,lv2,921479935461650434,1
LV005,lv2,921437660744486912,1
LV005,lv2,921471801582112768,1
LV005,lv2,921471009647075328,1
LV005,lv2,921398107086213120,1
LV005,lv2,921470848078417921,1
LV005,lv2,921423129624367105,1
LV005,lv2,921470684261486593,1
LV005,lv2,921470540631732224,1
LV005,lv2,921434802435379200,1
LV005,lv2,921470423769993216,1
LV005,lv2,921470321319993344,1
LV005,lv2,921445694753460224,1
LV005,lv2,921470210045030401,1
LV005,lv2,921447715648794629,1
LV005,lv2,921470042847444992,1
LV005,lv2,921453488554500096,1
LV005,lv2,921468314899107840,1
LV005,lv2,921457524037038081,1
LV005,lv2,921450112022392833,1
LV005,lv2,921445916783140865,1
LV005,lv2,921439754805239808,1
LV005,lv2,921458283365437441,1
LV005,lv2,921408316051509248,1
LV005,lv2,921432311048167424,1
LV005,lv2,921432196300378113,1
LV005,lv2,921431097887592448,1
LV005,lv2,921399082832355330,1
LV005,lv2,921384813382328320,1
LV005,lv2,921376686083592193,1
LV005,lv2,921366196892700673,1
LV005,lv2,921359382310473728,1
LV005,lv2,921323940630466560,1
LV005,lv2,921305797094670336,1
LV005,lv2,921332797834481664,1
LV005,lv2,921266214026072064,1
LV005,lv2,921263045485170688,1
LV005,lv2,921255690756349952,1
LV005,lv2,921109231205584896,1
LV005,lv2,921014365679116288,1
LV005,lv2,920997943276113922,1
LV005,lv2,920980890444095488,1
LV005,lv2,920982481368748032,1
LV005,lv2,920992973470433286,1
LV005,lv2,920967773580279808,1
LV005,lv2,920992875730690054,1
LV005,lv2,919991862009704450,1
LV005,lv2,920988702519840770,1
LV005,lv2,920924072632049664,1
LV005,lv2,920750513041395713,1
LV005,lv2,920730329631125504,1
LV005,lv2,920730578315603968,1
LV005,lv2,920727736695615494,1
LV005,lv2,920654542982860801,1
LV005,lv2,920696590280613888,1
LV005,lv2,920663172062773248,1
LV005,lv2,920661144481738752,1
LV005,lv2,920661077532299264,1
LV005,lv2,920581537351000065,1
LV005,lv2,920626645656096768,1
LV005,lv2,920571410338144257,1
LV005,lv2,920593529142947842,1
LV005,lv2,920559190283825152,1
LV005,lv2,920367960270757889,1
LV005,lv2,920521394869407746,1
LV005,lv2,920387489952686081,1
LV005,lv2,920519709438676997,1
LV005,lv2,920378670157586432,1
LV005,lv2,920369409436323840,1
LV005,lv2,920368426278903808,1
LV005,lv2,920368395115270144,1
LV005,lv2,920368186733850624,1
LV005,lv2,920368033994039296,1
LV005,lv2,920366450744885249,1
LV005,lv2,920364306054680587,1
LV005,lv2,920363507299831809,1
LV005,lv2,920363464094306304,1
LV005,lv2,920363274692104198,1
LV005,lv2,920393317816393728,1
LV005,lv2,920362934617993219,1
LV005,lv2,920362749863059456,1
LV005,lv2,920359264341975041,1
LV005,lv2,920357438339125249,1
LV005,lv2,920356411443482630,1
LV005,lv2,920356300223115266,1
LV005,lv2,920356289045254144,1
LV005,lv2,920378598053351424,1
LV005,lv2,920366385062170629,1
LV005,lv2,920378078647476224,1
LV005,lv2,920326614222888960,1
LV005,lv2,920377896396578816,1
LV005,lv2,920332278403944448,1
LV005,lv2,920377764003360773,1
LV005,lv2,920335992585883649,1
LV005,lv2,920377705492811776,1
LV005,lv2,920339523892137991,1
LV005,lv2,920377543357812736,1
LV005,lv2,920359796913688576,1
LV005,lv2,920377481621884928,1
LV005,lv2,920377382397186049,1
LV005,lv2,920361504897191937,1
LV005,lv2,920377110262419456,1
LV005,lv2,920340653644636160,1
LV005,lv2,920377027970072576,1
LV005,lv2,920346423044034564,1
LV005,lv2,920376951075983360,1
LV005,lv2,920351525209337856,1
LV005,lv2,920376910571540482,1
LV005,lv2,920352706694434816,1
LV005,lv2,920376811720241153,1
LV005,lv2,920358614522621952,1
LV005,lv2,920376705151307777,1
LV005,lv2,920362267618705408,1
LV005,lv2,920376592379113472,1
LV005,lv2,920376057114525696,1
LV005,lv2,920375705417994242,1
LV005,lv2,920375513855746048,1
LV005,lv2,920345824378355713,1
LV005,lv2,920340761232723968,1
LV005,lv2,920362431775428609,1
LV005,lv2,920362423781068801,1
LV005,lv2,920362026899210240,1
LV005,lv2,920361935333359616,1
LV005,lv2,920361849270493185,1
LV005,lv2,920361739140648966,1
LV005,lv2,920361704172634112,1
LV005,lv2,920361382868127745,1
LV005,lv2,920360994634981376,1
LV005,lv2,920360353099329538,1
LV005,lv2,920360345939701760,1
LV005,lv2,920360250422722565,1
LV005,lv2,920321396911329280,1
LV005,lv2,920306451868012544,1
LV005,lv2,920310070805753856,1
LV005,lv2,920237650363240448,1
LV005,lv2,920237559703359488,1
LV005,lv2,920251376453681153,1
LV005,lv2,920221198084202496,1
LV005,lv2,920219500607430656,1
LV005,lv2,920215668292800512,1
LV005,lv2,920158804188295169,1
LV005,lv2,920165841601167361,1
LV005,lv2,920165773229817856,1
LV005,lv2,920174033412423680,1
LV005,lv2,920022994197598208,1
LV005,lv2,919992615805902849,1
LV005,lv2,919965938480324608,1
LV005,lv2,919952949362724864,1
LV005,lv2,919951800861646848,1
LV005,lv2,919185239964114945,1
LV005,lv2,919926345227997191,1
LV005,lv2,919681111986462720,1
LV005,lv2,919659978180517888,1
LV005,lv2,919604485223194624,1
LV005,lv2,919636307449610242,1
LV005,lv2,919635194155593729,1
LV005,lv2,919626173616934912,1
LV005,lv2,919622772413882368,1
LV005,lv2,919622303583031306,1
LV005,lv2,919613494852509696,1
LV005,lv2,919611751196487680,1
LV005,lv2,919606233828659200,1
LV005,lv2,919603985140547584,1
LV005,lv2,919603658022670337,1
LV005,lv2,919600222392803328,1
LV005,lv2,919597537694224385,1
LV005,lv2,919591605128048640,1
LV005,lv2,919590661866901505,1
LV005,lv2,919586377003683840,1
LV005,lv2,919581818994774017,1
LV005,lv2,919580762021744641,1
LV005,lv2,919577279189147648,1
LV005,lv2,919572885051723776,1
LV005,lv2,919547604320563202,1
LV005,lv2,919546693397417985,1
LV005,lv2,919594819252576257,1
LV005,lv2,919593192047235072,1
LV005,lv2,919572652800569345,1
LV005,lv2,919566222743752705,1
LV005,lv2,919564322820493312,1
LV005,lv2,919507468241301504,1
LV005,lv2,919496321660276736,1
LV005,lv2,919496235035299845,1
LV005,lv2,919469547589128192,1
LV005,lv2,919462125562626048,1
LV005,lv2,919234553105051648,1
LV005,lv2,919462071267414016,1
LV005,lv2,919451554293407744,1
LV005,lv2,919450589142102017,1
LV005,lv2,919450624193941504,1
LV005,lv2,919509725431173121,1
LV005,lv2,919172420187115520,1
LV005,lv2,919476811943301120,1
LV005,lv2,919292829297463296,1
LV005,lv2,919243848953589760,1
LV005,lv2,919233668178153473,1
LV005,lv2,919210272161718272,1
LV005,lv2,919210199453458432,1
LV005,lv2,919170905250680833,1
LV005,lv2,919170884056834048,1
LV005,lv2,919170819644952576,1
LV005,lv2,919170671103610880,1
LV005,lv2,919170319180591104,1
LV005,lv2,919170306815688704,1
LV005,lv2,919170140784259072,1
LV005,lv2,919169000009093120,1
LV005,lv2,919168833881018369,1
LV005,lv2,919167139193516033,1
LV005,lv2,919166777002741761,1
LV005,lv2,919166584467480576,1
LV005,lv2,919161975405465601,1
LV005,lv2,919161054055272448,1
LV005,lv2,919157606597439488,1
LV005,lv2,919157605506875392,1
LV005,lv2,919157438053519360,1
LV005,lv2,919155565774934016,1
LV005,lv2,919155457293541376,1
LV005,lv2,919153984023285760,1
LV005,lv2,919147965796757504,1
LV005,lv2,919145348131639297,1
LV005,lv2,919144693195313152,1
LV005,lv2,919142791577591810,1
LV005,lv2,919142396075610112,1
LV005,lv2,919141973465841664,1
LV005,lv2,919139467516096513,1
LV005,lv2,919135238328025088,1
LV005,lv2,919133931315789826,1
LV005,lv2,919186813503332358,1
LV005,lv2,918855197358788608,1
LV005,lv2,919184708147339264,1
LV005,lv2,919184085687382016,1
LV005,lv2,919179273931513856,1
LV005,lv2,919175161793994752,1
LV005,lv2,919173367399374849,1
LV005,lv2,919171300370927616,1
LV005,lv2,919171148532809729,1
LV005,lv2,919104505161007104,1
LV005,lv2,919103532011225088,1
LV005,lv2,919153459768807424,1
LV005,lv2,919152697126916096,1
LV005,lv2,919152450384343040,1
LV005,lv2,919151426370179072,1
LV005,lv2,919152387343962112,1
LV005,lv2,919149649726005249,1
LV005,lv2,919149569950322693,1
LV005,lv2,919085615953666048,1
LV005,lv2,919085424022257664,1
LV005,lv2,919073862259761153,1
LV005,lv2,918930970602098690,1
LV005,lv2,918927198052126721,1
LV005,lv2,918841175800532994,1
LV005,lv2,918908998077870080,1
LV005,lv2,918908223205335040,1
LV005,lv2,918907501562810368,1
LV005,lv2,918906726652497920,1
LV005,lv2,918906623585849345,1
LV005,lv2,918905698360193024,1
LV005,lv2,918905033525166082,1
LV005,lv2,918896133518381056,1
LV005,lv2,918892993842679813,1
LV005,lv2,918889407729618944,1
LV005,lv2,918891262354382848,1
LV005,lv2,918891056695046145,1
LV005,lv2,918888534823591937,1
LV005,lv2,918886835446837249,1
LV005,lv2,918921899689889792,1
LV005,lv2,918918523715489792,1
LV005,lv2,918883803048960001,1
LV005,lv2,918883711831150592,1
LV005,lv2,918874972185034752,1
LV005,lv2,918874786914238464,1
LV005,lv2,918869123521802240,1
LV005,lv2,918864509703405568,1
LV005,lv2,918900300794253312,1
LV005,lv2,918857125711007744,1
LV005,lv2,918850046199848962,1
LV005,lv2,918849993963864065,1
LV005,lv2,918848697915576320,1
LV005,lv2,918881643699548167,1
LV005,lv2,918846102979432448,1
LV005,lv2,918845313896583168,1
LV005,lv2,918844046877118466,1
LV005,lv2,918843953574752258,1
LV005,lv2,918841911116488705,1
LV005,lv2,918803521301987328,1
LV005,lv2,918785242139422720,1
LV005,lv2,918707897340538883,1
LV005,lv2,918782570086748160,1
LV005,lv2,918603735491899392,1
LV005,lv2,918741263746322432,1
LV005,lv2,918766741760675840,1
LV005,lv2,918752882392031232,1
LV005,lv2,918717507803922432,1
LV005,lv2,918718045916467202,1
LV005,lv2,918476512566931456,1
LV005,lv2,918444074662809600,1
LV005,lv2,918501528960249856,1
LV005,lv2,918457963790118913,1
LV005,lv2,918453345421070336,1
LV005,lv2,918445464726450176,1
LV005,lv2,918473976929808385,1
LV005,lv2,918468127201157127,1
LV005,lv2,918444832271622145,1
LV005,lv2,918348286750347264,1
LV005,lv2,918238504446029827,1
LV005,lv2,918231279476396032,1
LV005,lv2,918216192422219776,1
LV005,lv2,918211425113436165,1
LV005,lv2,918336416739938304,1
LV005,lv2,918193965316395010,1
LV005,lv2,918184900003581953,1
LV005,lv2,918191612307693568,1
LV005,lv2,918190115477999616,1
LV005,lv2,918189647406292992,1
LV005,lv2,918188727331106817,1
