topic_id,tweet_id,judgment,missing
LV005,865817141748084736,1,f
LV005,865822296992346113,1,f
LV005,865822340747325441,1,f
LV005,865826936811114498,1,f
LV005,865829602018684928,1,f
LV005,865844617232748544,1,f
LV005,865849860569747457,1,f
LV005,865850335147024385,1,f
LV005,865854615715291136,1,f
LV005,865856153086984193,1,f
LV005,865866559235010560,1,f
LV005,865866594676879360,1,f
LV005,865866628931649536,1,f
LV005,865866922063261698,1,f
LV005,865875487830233089,1,f
LV005,865893293762256897,1,f
LV005,865894256325660672,1,f
LV005,865899908511006721,1,f
LV005,865900982265417728,1,f
LV005,865901123718311936,1,f
LV005,865903513481732096,1,f
LV005,865909404981497857,1,f
LV005,865909529652981761,1,f
LV005,865909887125135360,1,f
LV005,865910077823344641,1,f
LV005,865915465025163264,1,f
LV005,865915976050724864,1,f
LV005,865919450796654593,1,f
LV005,865920720232120322,1,f
LV005,865922966831452160,1,f
LV005,865924308522209280,1,f
LV005,865929431990358016,1,f
LV005,865930779205005312,1,f
LV005,865931247603900417,1,f
LV005,865933567095910402,1,f
LV005,865935965248004096,1,f
LV005,865938584985108480,1,f
LV005,865938678455169025,1,f
LV005,865944948553789440,1,f
LV005,865945500067008512,1,f
LV005,865945983615631360,1,f
LV005,865948511069642752,1,f
LV005,865950437173850112,1,f
LV005,865950744859598852,1,f
LV005,865951560416841728,1,f
LV005,865955982454792192,1,f
LV005,865957342013263872,1,f
LV005,865957388066721792,1,f
LV005,865957628530307074,1,f
LV005,865959041943711744,1,f
LV005,865959059006128128,1,f
LV005,865959104396840960,1,f
LV005,865959118435229696,1,f
LV005,865959397612191744,1,f
LV005,865960849071939584,1,f
LV005,865960927740522496,1,f
LV005,865962105765330944,1,f
LV005,865963552515002368,1,f
LV005,865964123280035840,1,f
LV005,865965349707055107,1,f
LV005,865965499175157760,1,f
LV005,865965841640304640,1,f
LV005,865966120590880769,1,f
LV005,865966900391460864,1,f
LV005,865967303216836609,1,f
LV005,865967614128005120,1,f
LV005,865970436588412928,1,f
LV005,865974492786548738,1,f
LV005,865975455404437504,1,f
LV005,865975645339340801,1,f
LV005,865975973795287040,1,f
LV005,865976120327512065,1,f
LV005,865976391103373313,1,f
LV005,865976413798707200,1,f
LV005,865976417586208770,1,f
LV005,865976443179814917,1,f
LV005,865976978289111040,1,f
LV005,865977099278004224,1,f
LV005,865977675684433921,1,f
LV005,865983112882397184,1,f
LV005,865987292002795521,1,f
LV005,865991311807188992,1,f
LV005,865992114236248064,1,f
LV005,865997133694070785,1,f
LV005,865997742295961600,1,f
LV005,866003454388514816,1,f
LV005,866006280875409408,1,f
LV005,866006508584161280,1,f
LV005,866007328834940928,1,f
LV005,866011525340946433,1,f
LV005,866012930902327296,1,f
LV005,866013451134566400,1,f
LV005,866013633364602881,1,f
LV005,866014175587442688,1,f
LV005,866014442835857413,1,f
LV005,866016432508858369,1,f
LV005,866017174854479872,1,f
LV005,866022622299140096,1,f
LV005,866023136969535488,1,f
LV005,866024120689070081,1,f
LV005,866036563817508868,1,f
LV005,866036994035654656,1,f
LV005,866038289769410560,1,f
LV005,866041664158171137,1,f
LV005,866054199037091841,1,f
LV005,866161837578047488,1,f
LV005,866167017392439297,1,f
LV005,866176741676642304,1,f
LV005,866176745438941185,1,f
LV005,866186817338359809,1,f
LV005,866193749218643968,1,f
LV005,866197127931809801,1,f
LV005,866197783094710272,1,f
LV005,866205877497245696,1,f
LV005,866214333042262017,1,f
LV005,866230889533067266,1,f
LV005,866236249857814528,1,f
LV005,866270409007792128,1,f
LV005,866275048067407872,1,f
LV005,866275151654125568,1,f
LV005,866276471282782209,1,f
LV005,866277523486904320,1,f
LV005,866283474063437827,1,f
LV005,866283577721466882,1,f
LV005,866293433115189248,1,f
LV005,866294113129332736,1,f
LV005,866299501383995393,1,f
LV005,866300707217047552,1,f
LV005,866310251217383424,1,f
LV005,866312386474639360,1,f
LV005,866312730080423937,1,f
LV005,866313217248808960,1,f
LV005,866313872533323776,1,f
LV005,866322870057787393,1,f
LV005,866323533101715456,1,f
LV005,866328128548999168,1,f
LV005,866329330955296771,1,f
LV005,866329498983313409,1,f
LV005,866329990337409024,1,f
LV005,866330399890440195,1,f
LV005,866330409789001728,1,f
LV005,866330983276138498,1,f
LV005,866331508759515136,1,f
LV005,866331800783781889,1,f
LV005,866332214182674432,1,f
LV005,866332250257989634,1,f
LV005,866332768963317761,1,f
LV005,866333551863578624,1,f
LV005,866335033258323972,1,f
LV005,866335603117477889,1,f
LV005,866336642046492674,1,f
LV005,866337129189838854,1,f
LV005,866338125039226886,1,f
LV005,866338126691782656,1,f
LV005,866343119784214529,1,f
LV005,866346001833000961,1,f
LV005,866347357968900098,1,f
LV005,866347548717469697,1,f
LV005,866349379854229505,1,f
LV005,866349419351900161,1,f
LV005,866349649686298624,1,f
LV005,866349895392923648,1,f
LV005,866350384662630400,1,f
LV005,866358897086533638,1,f
LV005,866358933786677248,1,f
LV005,866359281251209216,1,f
LV005,866364342702362625,1,f
LV005,866364580750032898,1,f
LV005,866365286282383360,1,f
LV005,866368629608247298,1,f
LV005,866368629671174144,1,f
LV005,866369381298733059,1,f
LV005,866369398386425856,1,f
LV005,866372779473592320,1,f
LV005,866379669041541121,1,f
LV005,866382383079186432,1,f
LV005,866383106856669184,1,f
LV005,866384575358005248,1,f
LV005,866384865415098373,1,f
LV005,866389755524767745,1,f
LV005,866396512179412992,1,f
LV005,866398266333835264,1,f
LV005,866401223276195840,1,f
LV005,866404032402911232,1,f
LV005,866406789331525634,1,f
LV005,866408100055719942,1,f
LV005,866409332363145216,1,f
LV005,866409931435585536,1,f
LV005,866410195320274945,1,f
LV005,866410469321560065,1,f
LV005,866410495431118849,1,f
LV005,866411311806246912,1,f
LV005,866411323235631105,1,f
LV005,866411388574605313,1,f
LV005,866411587971710976,1,f
LV005,866411924329828352,1,f
LV005,866412221949243393,1,f
LV005,866412293449560065,1,f
LV005,866412815636213760,1,f
LV005,866413042241867776,1,f
LV005,866413101746401280,1,f
LV005,866413206914433029,1,f
LV005,866413301630152705,1,f
LV005,866413557130424320,1,f
LV005,866414232816033798,1,f
LV005,866414321336819714,1,f
LV005,866414556045869056,1,f
LV005,866414591231877120,1,f
LV005,866415580819148800,1,f
LV005,866417072431124481,1,f
LV005,866418581831135232,1,f
LV005,866419149391704065,1,f
LV005,866420848764301314,1,f
LV005,866424835328684038,1,f
LV005,866443530847256576,1,f
LV005,866458599228403712,1,f
LV005,866480059267395585,1,f
LV005,866498855738716160,1,f
LV005,866502456309690368,1,f
LV005,866513140086964224,1,f
LV005,866518539548676096,1,f
LV005,866523437724041216,1,f
LV005,866523835192889348,1,f
LV005,866526821428449281,1,f
LV005,866530977643986945,1,f
LV005,866533058022973440,1,f
LV005,866539261750890496,1,f
LV005,866539511156789248,1,f
LV005,866540038343057408,1,f
LV005,866542376038395905,1,f
LV005,866543483364024321,1,f
LV005,866545151799414785,1,f
LV005,866546270424494080,1,f
LV005,866551241727500289,1,f
LV005,866552958007332864,1,f
LV005,866554220299730944,1,f
LV005,866554483039498240,1,f
LV005,866556242407432192,1,f
LV005,866556503129559041,1,f
LV005,866559260158828544,1,f
LV005,866561019463839744,1,f
LV005,866563565016297472,1,f
LV005,866575340172451840,1,f
LV005,866576418058194947,1,f
LV005,866576437716946944,1,f
LV005,866576693678534656,1,f
LV005,866576707041546241,1,f
LV005,866581759932203008,1,f
LV005,866583276135297024,1,f
LV005,866585290726670340,1,f
LV005,866586985602985985,1,f
LV005,866599579243999232,1,f
LV005,866603779608551429,1,f
LV005,866610468114268160,1,f
LV005,866611448948150272,1,f
LV005,866613797133447168,1,f
LV005,866614885823774725,1,f
LV005,866616966982795264,1,f
LV005,866628266525904897,1,f
LV005,866628467017822210,1,f
LV005,866638185689997312,1,f
LV005,866643567598608384,1,f
LV005,866644949764370432,1,f
LV005,866645122200502272,1,f
LV005,866646481205329920,1,f
LV005,866647530280497153,1,f
LV005,866651858722533376,1,f
LV005,866652198272368640,1,f
LV005,866652768424968192,1,f
LV005,866652781137903616,1,f
LV005,866653739435913218,1,f
LV005,866654763202564097,1,f
LV005,866661937811263488,1,f
LV005,866662198931853313,1,f
LV005,866667077255536640,1,f
LV005,866674090668691457,1,f
LV005,866675934350495745,1,f
LV005,866680274800824321,1,f
LV005,866701532565254145,1,f
LV005,866704405231529984,1,f
LV005,866706230793908224,1,f
LV005,866716198590926848,1,f
LV005,866718998968356864,1,f
LV005,866720126300762113,1,f
LV005,866725000526561284,1,f
LV005,866726727313235969,1,f
LV005,866731369258520577,1,f
LV005,866732921016725504,1,f
LV005,866733396805996547,1,f
LV005,866735168983359488,1,f
LV005,866742565546151936,1,f
LV005,866742972548886529,1,f
LV005,866744057678135296,1,f
LV005,866745694849310721,1,f
LV005,866746314863910915,1,f
LV005,866749265716051969,1,f
LV005,866749350847946752,1,f
LV005,866749513914036225,1,f
LV005,866749828918849536,1,f
LV005,866751777349279744,1,f
LV005,866757818518560769,1,f
LV005,866758070176796672,1,f
LV005,866841978306260992,1,f
LV005,866872442597330945,1,f
LV005,866882641315983361,1,f
LV005,866886806700269568,1,f
LV005,866893595541991425,1,f
LV005,866894565063757824,1,f
LV005,866909683554148352,1,f
LV005,866921649882505217,1,f
LV005,866921961380696064,1,f
LV005,866923432172277760,1,f
LV005,866923881428398080,1,f
LV005,866923920557047810,1,f
LV005,866926512276156419,1,f
LV005,866930947798835202,1,f
LV005,866939063735070720,1,f
LV005,866939263480365056,1,f
LV005,866939325048647680,1,f
LV005,866940520895049728,1,f
LV005,866944298444627969,1,f
LV005,866945515044339713,1,f
LV005,866947357291814912,1,f
LV005,866947712360603649,1,f
LV005,866948279581462528,1,f
LV005,866951223429275648,1,f
LV005,866951848854515714,1,f
LV005,866952234961166341,1,f
LV005,866956681116344320,1,f
LV005,866959203822436353,1,f
LV005,866963112024395776,1,f
LV005,866964232507621376,1,f
LV005,866967744654315520,1,f
LV005,866974497898942464,1,f
LV005,866974868268605440,1,f
LV005,866980167335399426,1,f
LV005,866981164371804160,1,f
LV005,866981625657257986,1,f
LV005,866981803520872448,1,f
LV005,866988336824672257,1,f
LV005,866989128205946881,1,f
LV005,866989190688493568,1,f
LV005,866992107201875969,1,f
LV005,866992548279197697,1,f
LV005,867008947789729794,1,f
LV005,867021093860769792,1,f
LV005,867030784426876928,1,f
LV005,867031528970346496,1,f
LV005,867033634091524100,1,f
LV005,867045241936850947,1,f
LV005,867046720999477248,1,f
LV005,867048372427001862,1,f
LV005,867048578065342464,1,f
LV005,867048653675999233,1,f
LV005,867048854935523328,1,f
LV005,867051454963515393,1,f
LV005,867059205680898048,1,f
LV005,867064133765668864,1,f
LV005,867064250300329984,1,f
LV005,867066854958923777,1,f
LV005,867072283751395328,1,f
LV005,867090677468942336,1,f
LV005,867098634072018947,1,f
LV005,867129294664851456,1,f
LV005,867145990742183936,1,f
LV005,867231089001201666,1,f
LV005,867253139593887746,1,f
LV005,867253583472979968,1,f
LV005,867257875332202496,1,f
LV005,867258869063577601,1,f
LV005,867260016826494976,1,f
LV005,867265667862540288,1,f
LV005,867273359595372545,1,f
LV005,867278168381677568,1,f
LV005,867284044198940673,1,f
LV005,867295593017860096,1,f
LV005,867307437535232000,1,f
LV005,867312155581919232,1,f
LV005,867319669677588480,1,f
LV005,867320977163788290,1,f
LV005,867321135775580160,1,f
LV005,867325717763293184,1,f
LV005,867329448269533185,1,f
LV005,867329912369274880,1,f
LV005,867341919432605696,1,f
LV005,867354753084379136,1,f
LV005,867374666716983296,1,f
LV005,867381003010048000,1,f
LV005,867381935437492225,1,f
LV005,867387215286071296,1,f
LV005,867393221164494848,1,f
LV005,867395729769336832,1,f
LV005,867410004206170112,1,f
LV005,867411481310244864,1,f
LV005,867413265202135041,1,f
LV005,867413448518402048,1,f
LV005,867415648808431617,1,f
LV005,867417410931970050,1,f
LV005,867424873458651136,1,f
LV005,867425492667727872,1,f
LV005,867435029785436160,1,f
LV005,867438806038982656,1,f
LV005,867441765170778115,1,f
LV005,867443194312749057,1,f
LV005,867444844188364801,1,f
LV005,867445423434330112,1,f
LV005,867456421444694017,1,f
LV005,867456422665179137,1,f
LV005,867460285224951809,1,f
LV005,867460540087619586,1,f
LV005,867463818498248704,1,f
LV005,867465169231912962,1,f
LV005,867466490471174145,1,f
LV005,867466494053158913,1,f
LV005,867467497322278914,1,f
LV005,867469025768599553,1,f
LV005,867471714350923777,1,f
LV005,867471791140335616,1,f
LV005,867471939341762560,1,f
LV005,867471973135396864,1,f
LV005,867475459042365440,1,f
LV005,867480485383077888,1,f
LV005,867500562744578048,1,f
LV005,867599008205852672,1,f
LV005,867606259008196608,1,f
LV005,867609796136099841,1,f
LV005,867647726225428480,1,f
LV005,867666557232664578,1,f
LV005,867666559057178624,1,f
LV005,867667452888457218,1,f
LV005,867674741158666241,1,f
LV005,867675177483718656,1,f
LV005,867676202873438208,1,f
LV005,867676612904579072,1,f
LV005,867676616691924992,1,f
LV005,867683897252990976,1,f
LV005,867689733056364544,1,f
LV005,867689818154835969,1,f
LV005,867704304060301313,1,f
LV005,867704744994889729,1,f
LV005,867708945728761859,1,f
LV005,867714887534821376,1,f
LV005,867737225043353600,1,f
LV005,867738408088727552,1,f
LV005,867745609029099520,1,f
LV005,867758421084434434,1,f
LV005,867764226357678082,1,f
LV005,867768481617502208,1,f
LV005,867772280662888448,1,f
LV005,867775060274229248,1,f
LV005,867789170915201026,1,f
LV005,867847710438825984,1,f
LV005,867850345095024640,1,f
LV005,867850384680923136,1,f
LV005,867859721369382912,1,f
LV005,867865479850995713,1,f
LV005,867906529135079424,1,f
LV005,867919892074434562,1,f
LV005,867954109315514368,1,f
LV005,867954706651373570,1,f
LV005,867961693246070785,1,f
LV005,867986571156377601,1,f
LV005,867993587606102016,1,f
LV005,867993705533235200,1,f
LV005,867995622078529536,1,f
LV005,867999556230840320,1,f
LV005,868004288701792256,1,f
LV005,868016002751123456,1,f
LV005,868019441572990976,1,f
LV005,868024028400939008,1,f
LV005,868024986371596289,1,f
LV005,868039914532765696,1,f
LV005,868049476409339908,1,f
LV005,868069140111785984,1,f
LV005,868070812737294337,1,f
LV005,868086208907358208,1,f
LV005,868108657489317888,1,f
LV005,868118893650423809,1,f
LV005,868118943382347777,1,f
LV005,868143816850669568,1,f
LV005,868144567467552768,1,f
LV005,868173875766583297,1,f
LV005,868184980240912385,1,f
LV005,868188066451771395,1,f
LV005,868189461926088705,1,f
LV005,868200341174616064,1,f
LV005,868208516242309121,1,f
LV005,868213381039144960,1,f
LV005,868321967765639168,1,f
LV005,868351624946761728,1,f
LV005,868386131091607554,1,f
LV005,868389319916105728,1,f
LV005,868419202914422784,1,f
LV005,868465861148815361,1,f
LV005,868478265421430784,1,f
LV005,868478370547466240,1,f
LV005,868478549929459713,1,f
LV005,868478555059081217,1,f
LV005,868483842390274049,1,f
LV005,868493970564952066,1,f
LV005,868508952404918275,1,f
LV005,868513168552853504,1,f
LV005,868559211432693760,1,f
LV005,868562773713838081,1,f
LV005,868744912400994304,1,f
LV005,868747428903702528,1,f
LV005,868779102374957057,1,f
LV005,868779945337778176,1,f
LV005,868782661388701696,1,f
LV005,868786580818886656,1,f
LV005,868797108001923072,1,f
LV005,868798643511451648,1,f
LV005,868800205235384320,1,f
LV005,868801164522827777,1,f
LV005,868831492197064706,1,f
LV005,868870497966096385,1,f
LV005,868924090668773376,1,f
LV005,869048412200632320,1,f
LV005,869054198566064128,1,f
LV005,869064022662021120,1,f
LV005,869064168485388288,1,f
LV005,869064339998867457,1,f
LV005,869071587806466048,1,f
LV005,869072095694667776,1,f
LV005,869082156936593408,1,f
LV005,869082299060637696,1,f
LV005,869083072989458432,1,f
LV005,869083424941686784,1,f
LV005,869085257592705025,1,f
LV005,869088742358863872,1,f
LV005,869090324974624768,1,f
LV005,869094105317552129,1,f
LV005,869094411879276544,1,f
LV005,869094719925694465,1,f
LV005,869094730491211776,1,f
LV005,869095693536956417,1,f
LV005,869096720164167680,1,f
LV005,869097077938298880,1,f
LV005,869097124243185664,1,f
LV005,869097562577543169,1,f
LV005,869097644370657280,1,f
LV005,869097864814891008,1,f
LV005,869098683173924864,1,f
LV005,869098714798882816,1,f
LV005,869099516196265984,1,f
LV005,869099579085647872,1,f
LV005,869101046517440513,1,f
LV005,869101265355239425,1,f
LV005,869101326449377280,1,f
LV005,869101545907945472,1,f
LV005,869103771732803584,1,f
LV005,869104002943901697,1,f
LV005,869104026809446400,1,f
LV005,869104111484010496,1,f
LV005,869104741502119936,1,f
LV005,869104895802167296,1,f
LV005,869105109778804737,1,f
LV005,869105770297688064,1,f
LV005,869106035771924480,1,f
LV005,869106673889226756,1,f
LV005,869107895039819776,1,f
LV005,869108679106330624,1,f
LV005,869108741857312768,1,f
LV005,869109803142049792,1,f
LV005,869110060106088449,1,f
LV005,869110120093032449,1,f
LV005,869110426793103361,1,f
LV005,869110977224114176,1,f
LV005,869111028113702912,1,f
LV005,869112806708215808,1,f
LV005,869113591240249344,1,f
LV005,869115380823969794,1,f
LV005,869116208670539776,1,f
LV005,869116831583305728,1,f
LV005,869117821330042880,1,f
LV005,869120041735909377,1,f
LV005,869120464609824768,1,f
LV005,869121183953956867,1,f
LV005,869121892879413248,1,f
LV005,869123242270785536,1,f
LV005,869123491806760961,1,f
LV005,869123657314037760,1,f
LV005,869123661973905408,1,f
LV005,869124999424212992,1,f
LV005,869125224343666688,1,f
LV005,869125914386477056,1,f
LV005,869125965296930816,1,f
LV005,869126440977092608,1,f
LV005,869127954621714433,1,f
LV005,869128850080505857,1,f
LV005,869129285776310272,1,f
LV005,869133794531475456,1,f
LV005,869134749280940038,1,f
LV005,869135946582822913,1,f
LV005,869135970989428737,1,f
LV005,869136816523313152,1,f
LV005,869139005371277312,1,f
LV005,869139661981192193,1,f
LV005,869139900335095808,1,f
LV005,869142619502280704,1,f
LV005,869144464270516224,1,f
LV005,869145245136637952,1,f
LV005,869148292608925696,1,f
LV005,869150608527429632,1,f
LV005,869150725871370240,1,f
LV005,869150767554461696,1,f
LV005,869150885187903488,1,f
LV005,869152598359724032,1,f
LV005,869153021284028416,1,f
LV005,869157437978234880,1,f
LV005,869164506282438657,1,f
LV005,869167605181030400,1,f
LV005,869169195497533440,1,f
LV005,869175059281305600,1,f
LV005,869179915261837312,1,f
LV005,869182255519981569,1,f
LV005,869190865662742528,1,f
LV005,869207020582424576,1,f
LV005,869208897902477312,1,f
LV005,869219503145701376,1,f
LV005,869226661899907074,1,f
LV005,869230126466301952,1,f
LV005,869235630185861120,1,f
LV005,869238093018267648,1,f
LV005,869258200016728064,1,f
LV005,869276529406169093,1,f
LV005,869279920928718849,1,f
LV005,869280925322022912,1,f
LV005,869292105851654144,1,f
LV005,869404254854950916,1,f
LV005,869404258046795777,1,f
LV005,869408042001072129,1,f
LV005,869408102185144321,1,f
LV005,869408113446793216,1,f
LV005,869426909012254720,1,f
LV005,869431940688089088,1,f
LV005,869437487307001856,1,f
LV005,869452875193139200,1,f
LV005,869463672212652036,1,f
LV005,869466184995004416,1,f
LV005,869481765521457152,1,f
LV005,869494901674848256,1,f
LV005,869495724416921600,1,f
LV005,869504802404708355,1,f
LV005,869506024105009153,1,f
LV005,869506277738721280,1,f
LV005,869508693599166465,1,f
LV005,869508697499762689,1,f
LV005,869528614072709120,1,f
LV005,869528775398219776,1,f
LV005,869540198417412096,1,f
LV005,869564931548622848,1,f
LV005,869569096148434944,1,f
LV005,869579351490256896,1,f
LV005,869590534435872772,1,f
LV005,869614388466008064,1,f
LV005,869627235963211781,1,f
LV005,869637887884759045,1,f
LV005,869646752004964352,1,f
LV005,869666981594619904,1,f
LV005,869675487613865984,1,f
LV005,869826826599903232,1,f
LV005,869827009328840705,1,f
LV005,869830537283862528,1,f
LV005,869835877513666560,1,f
LV005,869843791754219520,1,f
LV005,869848433133326336,1,f
LV005,869851403212214272,1,f
LV005,869855018215772160,1,f
LV005,869872390033088513,1,f
LV005,869877723732336640,1,f
LV005,869881744861925376,1,f
LV005,869886972667379713,1,f
LV005,869889983913631744,1,f
LV005,869896242788052992,1,f
LV005,869900024355983360,1,f
LV005,869901658758803457,1,f
LV005,869902542473482241,1,f
LV005,869911227916595200,1,f
LV005,869914062372560900,1,f
LV005,869914846304894977,1,f
LV005,869917640562798592,1,f
LV005,869918500692865026,1,f
LV005,869920030527545344,1,f
LV005,869922098789134336,1,f
LV005,869922505913495552,1,f
LV005,869960051544424448,1,f
LV005,869986592827506694,1,f
LV005,870001944827486209,1,f
LV005,870003201503764480,1,f
LV005,870019769172320256,1,f
LV005,870023057313759233,1,f
LV005,870042212322693122,1,f
LV005,870054794190344192,1,f
LV005,870103378436792320,1,f
LV005,870144132571963392,1,f
LV005,870147204891238400,1,f
LV005,870147288609546245,1,f
LV005,870150143697444865,1,f
LV005,870150422413148160,1,f
LV005,870166781339500544,1,f
LV005,870177352222900224,1,f
LV005,870179366709473280,1,f
LV005,870194958220787712,1,f
LV005,870202797907746816,1,f
LV005,870202857676570624,1,f
LV005,870216629560500225,1,f
LV005,870266476992880640,1,f
LV005,870278146511310848,1,f
LV005,870278856141402112,1,f
LV005,870297093092409344,1,f
LV005,870306002062761986,1,f
LV005,870308706914881536,1,f
LV005,870324231317450753,1,f
LV005,870346187139932160,1,f
LV005,870496909772767232,1,f
LV005,870531743178256384,1,f
LV005,870562637628813312,1,f
LV005,870572590968037376,1,f
LV005,870585339706056704,1,f
LV005,870591439222317057,1,f
LV005,870593972812599296,1,f
LV005,870595856914952193,1,f
LV005,870598125286817793,1,f
LV005,870609564214972416,1,f
LV005,870610472197734401,1,f
LV005,870612215728046080,1,f
LV005,870623727943163904,1,f
LV005,870628118054158336,1,f
LV005,870629086502236160,1,f
LV005,870634263309406209,1,f
LV005,870642951227138049,1,f
LV005,870645385420840962,1,f
LV005,870669488424964096,1,f
LV005,870692448380506112,1,f
LV005,870917980389027840,1,f
LV005,870931332066562049,1,f
LV005,870955228253872128,1,f
LV005,870960764286365696,1,f
LV005,871250169802764288,1,f
LV005,871251426726600704,1,f
LV005,871254586098671616,1,f
LV005,871275546713485313,1,f
LV005,871275698920587264,1,f
LV005,871303797926010886,1,f
LV005,871359276643745792,1,f
LV005,871395395527733249,1,f
LV005,871417207523356672,1,f
LV005,871621667126226944,1,f
LV005,871632866878337024,1,f
LV005,871645522330779649,1,f
LV005,871645720486567936,1,f
LV005,871661295753465856,1,f
LV005,871675065955475456,1,f
LV005,871679246380523521,1,f
LV005,871681234249842688,1,f
LV005,871681299060314112,1,f
LV005,871684369290854400,1,f
LV005,871686294275076096,1,f
LV005,871691788788150272,1,f
LV005,871695955032256512,1,f
LV005,871724546453327872,1,f
LV005,871790176716173312,1,f
LV005,871812030558339074,1,f
LV005,871939042325278721,1,f
LV005,871955180950085633,1,f
LV005,871990252759547904,1,f
LV005,872002353351798784,1,f
LV005,872005138491338752,1,f
LV005,872041934705106945,1,f
LV005,872050703862177793,1,f
LV005,872054720231243782,1,f
LV005,872061537946447872,1,f
LV005,872065767667269633,1,f
LV005,872072525815087104,1,f
LV005,872073093744926720,1,f
LV005,872112041833660416,1,f
LV005,872121105057796096,1,f
LV005,872124451999162368,1,f
LV005,872125524180684800,1,f
LV005,872140373929447427,1,f
LV005,872278408650215425,1,f
LV005,872413722471542785,1,f
LV005,872419087959326720,1,f
LV005,872427682725859328,1,f
LV005,872431262388146177,1,f
LV005,872433545960095745,1,f
LV005,872480908712038400,1,f
LV005,872506792491835393,1,f
LV005,872697205496438784,1,f
LV005,872712174594142208,1,f
LV005,872814226389315585,1,f
LV005,872834630445142016,1,f
LV005,872853184800272384,1,f
LV005,873072679309279232,1,f
LV005,873092456119652352,1,f
LV005,873095463389413377,1,f
LV005,873096732191543298,1,f
LV005,873106414687838208,1,f
LV005,873133228256841728,1,f
LV005,873134654978748416,1,f
LV005,873135825315397632,1,f
LV005,873156092443885569,1,f
LV005,873156678744670208,1,f
LV005,873166266864996352,1,f
LV005,873178065530232833,1,f
LV005,873194687116521472,1,f
LV005,873467281044623362,1,f
LV005,873498729428377604,1,f
LV005,873781850644283392,1,f
LV005,873834698300174336,1,f
LV005,874113429359001604,1,f
LV005,874129138663251969,1,f
LV005,874134312895086593,1,f
LV005,874135006196748289,1,f
LV005,874140568112254976,1,f
LV005,874161162958643200,1,f
LV005,874161383717437440,1,f
LV005,874165325738242048,1,f
LV005,874166430941499392,1,f
LV005,874166471936684032,1,f
LV005,874171579030228992,1,f
LV005,874179161623023616,1,f
LV005,874205351503122432,1,f
LV005,874237921137709056,1,f
LV005,874311035297165316,1,f
LV005,874680601349173250,1,f
LV005,874690647130861568,1,f
LV005,874692340446842881,1,f
LV005,874852001112260609,1,f
LV005,874869016300597249,1,f
LV005,874890658984624130,1,f
LV005,874891555856945152,1,f
LV005,874891581140152320,1,f
LV005,874893100270977024,1,f
LV005,874894866140024832,1,f
LV005,874895766749401092,1,f
LV005,874896057611812864,1,f
LV005,874900752434679808,1,f
LV005,874901729430708226,1,f
LV005,874901899463593987,1,f
LV005,874903711763632129,1,f
LV005,874905505545715712,1,f
LV005,874907195783229440,1,f
LV005,874908453977849856,1,f
LV005,874911796557217795,1,f
LV005,874914601447632896,1,f
LV005,874917345445261312,1,f
LV005,874918005561593857,1,f
LV005,874922958116057089,1,f
LV005,874943714346627072,1,f
LV005,874949829406806017,1,f
LV005,874982255806078976,1,f
LV005,874982855809564674,1,f
LV005,874982882602831873,1,f
LV005,874983154330644480,1,f
LV005,874983545982332929,1,f
LV005,874983684583165955,1,f
LV005,874984418863087616,1,f
LV005,874986036367065088,1,f
LV005,874987295400755200,1,f
LV005,874989045876744192,1,f
LV005,874989552896806912,1,f
LV005,874989582571393024,1,f
LV005,874990441606905856,1,f
LV005,874990811137671169,1,f
LV005,874993198216744960,1,f
LV005,874994721709543424,1,f
LV005,874999626176372736,1,f
LV005,875003528137375745,1,f
LV005,875004915529252869,1,f
LV005,875006565652287488,1,f
LV005,875011509461688320,1,f
LV005,875038373681004548,1,f
LV005,875073878929887233,1,f
LV005,875074298809118721,1,f
LV005,875079086628057089,1,f
LV005,875138875110416384,1,f
LV005,875142153525243905,1,f
LV005,875176681798909952,1,f
LV005,875195143753695232,1,f
LV005,875225705843392512,1,f
LV005,875225818066300929,1,f
LV005,875236430838104064,1,f
LV005,875237050362064896,1,f
LV005,875245882316382209,1,f
LV005,875248450010533888,1,f
LV005,875249081811161090,1,f
LV005,875249258815004672,1,f
LV005,875260342863114241,1,f
LV005,875261025796460544,1,f
LV005,875262275573227520,1,f
LV005,875262774590541824,1,f
LV005,875263363202379776,1,f
LV005,875263554844336128,1,f
LV005,875266636634365952,1,f
LV005,875267343202627585,1,f
LV005,875278590237081600,1,f
LV005,875280718439624705,1,f
LV005,875281939011391488,1,f
LV005,875286994670276608,1,f
LV005,875288830768795649,1,f
LV005,875292949961216000,1,f
LV005,875293560563789824,1,f
LV005,875295603378409472,1,f
LV005,875296777586585600,1,f
LV005,875299479263555584,1,f
LV005,875299494023356416,1,f
LV005,875299809493737473,1,f
LV005,875300610895171585,1,f
LV005,875300614443552768,1,f
LV005,875303916426199040,1,f
LV005,875304393138221056,1,f
LV005,875317443253633024,1,f
LV005,875318404181315585,1,f
LV005,875318990981263361,1,f
LV005,875332568308215808,1,f
LV005,875333890470158336,1,f
LV005,875336929646190592,1,f
LV005,875337950741057536,1,f
LV005,875339683571658753,1,f
LV005,875343396612833280,1,f
LV005,875352207419465728,1,f
LV005,875374559813414915,1,f
LV005,875383154026184704,1,f
LV005,875416142306836481,1,f
LV005,875424391441645568,1,f
LV005,875437872316207104,1,f
LV005,875601961566982145,1,f
LV005,875601996522205184,1,f
LV005,875626164873641986,1,f
LV005,875631188118880256,1,f
