day,topic_id,tweet_lang,r_lv,r_ru,r_en
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,0.85,0.00,0.15
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-08 00:00:00,LV005,ru,0.98,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-08 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-08 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-08 00:00:00,LV005,lv,0.80,0.00,0.20
2017-12-08 00:00:00,LV005,lv,0.94,0.03,0.03
2017-12-08 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.96,0.00,0.04
2017-12-09 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.93,0.00,0.07
2017-12-09 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.75,0.12,0.13
2017-12-09 00:00:00,LV005,lv,0.75,0.12,0.13
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-09 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-09 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-09 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-09 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-09 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-10 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-10 00:00:00,LV005,lv,0.99,0.01,0.01
2017-12-10 00:00:00,LV005,ru,0.93,0.01,0.06
2017-12-10 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-10 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-10 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-10 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,0.95,0.00,0.05
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,0.88,0.10,0.02
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-11 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-11 00:00:00,LV005,lv,0.97,0.00,0.03
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,en,0.01,0.00,0.99
2017-12-12 00:00:00,LV005,en,0.93,0.00,0.07
2017-12-12 00:00:00,LV005,en,0.24,0.00,0.76
2017-12-12 00:00:00,LV005,en,0.21,0.00,0.79
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,en,0.39,0.00,0.61
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,0.75,0.12,0.13
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-12 00:00:00,LV005,lv,0.83,0.00,0.17
2017-12-12 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-12 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-12 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-12 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-13 00:00:00,LV005,en,0.11,0.00,0.89
2017-12-13 00:00:00,LV005,en,0.01,0.00,0.99
2017-12-13 00:00:00,LV005,en,0.98,0.00,0.02
2017-12-13 00:00:00,LV005,en,0.24,0.00,0.76
2017-12-13 00:00:00,LV005,en,0.72,0.00,0.28
2017-12-13 00:00:00,LV005,en,0.80,0.00,0.20
2017-12-13 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-13 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-13 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-13 00:00:00,LV005,en,0.22,0.00,0.78
2017-12-13 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-13 00:00:00,LV005,en,0.24,0.00,0.76
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,en,0.07,0.00,0.93
2017-12-14 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-14 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,0.75,0.12,0.13
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-15 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-16 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-16 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-16 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-17 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-17 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-17 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-17 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-17 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-17 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,bg,0.99,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-18 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-18 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-18 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,0.67,0.02,0.31
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,0.87,0.00,0.13
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,0.98,0.01,0.02
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,0.98,0.01,0.02
2017-12-20 00:00:00,LV005,en,0.67,0.02,0.31
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-20 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-20 00:00:00,LV005,lv,0.89,0.00,0.11
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-21 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,ru,0.00,0.98,0.02
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,0.96,0.00,0.04
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,ru,0.00,1.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,0.83,0.00,0.17
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,0.94,0.00,0.06
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-23 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-23 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-23 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-23 00:00:00,LV005,lv,0.96,0.01,0.03
2017-12-23 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-23 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-24 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-24 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-25 00:00:00,LV005,lv,0.89,0.06,0.06
2017-12-25 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-25 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-25 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-25 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-25 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-25 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-27 00:00:00,LV005,ru,0.00,0.98,0.02
2017-12-27 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-27 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-27 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-27 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-28 00:00:00,LV005,ru,0.00,0.98,0.02
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,0.67,0.02,0.31
2017-12-28 00:00:00,LV005,lv,0.93,0.00,0.07
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-28 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-29 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-29 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-29 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-29 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-29 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-29 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,lv,0.87,0.00,0.13
2017-12-30 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-30 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,lv,0.98,0.00,0.02
2017-12-30 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-30 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,lv,0.99,0.00,0.01
2017-12-30 00:00:00,LV005,lv,0.94,0.00,0.06
2017-12-31 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-31 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-31 00:00:00,LV005,lv,1.00,0.00,0.00
2017-12-31 00:00:00,LV005,lv,0.99,0.00,0.00
2017-12-31 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,0.61,0.00,0.38
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,0.99,0.00,0.00
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,0.85,0.00,0.15
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,0.97,0.00,0.03
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,0.93,0.00,0.07
2018-01-02 00:00:00,LV005,lv,0.99,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,0.96,0.01,0.03
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-02 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,en,0.05,0.00,0.95
2018-01-03 00:00:00,LV005,lv,0.99,0.00,0.01
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-03 00:00:00,LV005,lv,0.99,0.00,0.00
2018-01-03 00:00:00,LV005,lv,0.99,0.00,0.00
2018-01-04 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-04 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-04 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-04 00:00:00,LV005,lv,0.87,0.00,0.13
2018-01-04 00:00:00,LV005,lv,0.48,0.00,0.52
2018-01-04 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-04 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-05 00:00:00,LV005,ru,0.01,0.97,0.02
2018-01-05 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,ru,0.00,0.98,0.02
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-06 00:00:00,LV005,lv,0.99,0.00,0.01
2018-01-07 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-07 00:00:00,LV005,lv,0.98,0.00,0.02
2018-01-07 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-07 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-07 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-07 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-07 00:00:00,LV005,lv,0.98,0.00,0.02
2018-01-08 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-08 00:00:00,LV005,lv,0.99,0.00,0.00
2018-01-08 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-08 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-08 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,en,0.29,0.01,0.71
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,0.85,0.00,0.15
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,ru,0.00,1.00,0.00
2018-01-09 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,lv,0.85,0.00,0.15
2018-01-09 00:00:00,LV005,lv,0.99,0.00,0.01
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,ru,0.00,1.00,0.00
2018-01-10 00:00:00,LV005,ru,0.00,1.00,0.00
2018-01-10 00:00:00,LV005,lv,0.87,0.00,0.13
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,ru,0.00,0.98,0.02
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,1.00,0.00,0.00
2018-01-10 00:00:00,LV005,lv,0.99,0.00,0.01
